,well,row,column,image,cell_line,siRNA,1NM_conc,time,MI,cell_count
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,140,23.58,564
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,150,23.29,554
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,160,25.72,556
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,170,26.42,564
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,180,26.11,563
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,190,26.83,559
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,200,28.16,554
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,210,27.39,555
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,220,29.18,562
0,C2,2,2,400992,U2OScdk1as,siB55alpha,0.25,230,28.65,555
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,0,4.63,497
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,10,3.37,505
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,20,3.37,504
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,30,3.73,509
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,40,3.94,508
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,50,4.52,509
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,60,4.72,508
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,70,6.07,511
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,80,7.25,510
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,90,8.76,502
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,100,8.76,502
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,110,10.63,508
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,120,13.27,505
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,130,15.05,505
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,140,16.63,505
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,150,17.37,501
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,160,19.64,504
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,170,17.89,503
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,180,19.52,502
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,190,22.11,502
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,200,21.87,503
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,210,23.12,506
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,220,24.65,503
0,C3,2,3,400987,U2OScdk1as,siB55alpha,0.5,230,24.7,498
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,0,1.56,449
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,10,1.77,453
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,20,1.54,456
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,30,2.18,459
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,40,2.4,459
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,50,2.43,453
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,60,3.95,456
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,70,4.39,456
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,80,6.19,452
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,90,7.42,458
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,100,7.54,464
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,110,7.61,460
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,120,8.52,458
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,130,11.09,460
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,140,11.82,457
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,150,13.73,459
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,160,14.47,456
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,170,16.0,450
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,180,15.93,452
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,190,17.22,453
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,200,18.42,456
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,210,18.72,454
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,220,20.53,453
0,C3,2,3,400988,U2OScdk1as,siB55alpha,0.5,230,19.78,455
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,0,2.53,396
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,10,2.02,397
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,20,2.01,398
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,30,1.98,404
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,40,2.48,403
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,50,2.99,402
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,60,4.49,401
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,70,5.26,399
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,80,6.5,400
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,90,8.0,400
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,100,8.4,393
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,110,8.91,393
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,120,9.6,396
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,130,11.56,398
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,140,13.32,398
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,150,15.71,401
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,160,16.58,404
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,170,17.87,403
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,180,18.7,401
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,190,21.38,407
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,200,21.25,400
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,210,22.33,403
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,220,22.94,401
0,C3,2,3,400989,U2OScdk1as,siB55alpha,0.5,230,23.46,405
0,A2,0,2,400984,U2OScdk1as,NT,0.25,0,4.65,387
0,A2,0,2,400984,U2OScdk1as,NT,0.25,10,3.84,391
0,A2,0,2,400984,U2OScdk1as,NT,0.25,20,4.39,387
0,A2,0,2,400984,U2OScdk1as,NT,0.25,30,4.35,391
0,A2,0,2,400984,U2OScdk1as,NT,0.25,40,4.36,390
0,A2,0,2,400984,U2OScdk1as,NT,0.25,50,5.9,390
0,A2,0,2,400984,U2OScdk1as,NT,0.25,60,11.46,384
0,A2,0,2,400984,U2OScdk1as,NT,0.25,70,14.55,385
0,A2,0,2,400984,U2OScdk1as,NT,0.25,80,15.0,380
0,A2,0,2,400984,U2OScdk1as,NT,0.25,90,15.34,378
0,A2,0,2,400984,U2OScdk1as,NT,0.25,100,16.49,382
0,A2,0,2,400984,U2OScdk1as,NT,0.25,110,15.38,377
0,A2,0,2,400984,U2OScdk1as,NT,0.25,120,16.36,379
0,A2,0,2,400984,U2OScdk1as,NT,0.25,130,15.69,376
0,A2,0,2,400984,U2OScdk1as,NT,0.25,140,16.8,375
0,A2,0,2,400984,U2OScdk1as,NT,0.25,150,18.4,375
0,A2,0,2,400984,U2OScdk1as,NT,0.25,160,20.11,378
0,A2,0,2,400984,U2OScdk1as,NT,0.25,170,21.67,383
0,A2,0,2,400984,U2OScdk1as,NT,0.25,180,21.76,386
0,A2,0,2,400984,U2OScdk1as,NT,0.25,190,20.97,391
0,A2,0,2,400984,U2OScdk1as,NT,0.25,200,21.28,390
0,A2,0,2,400984,U2OScdk1as,NT,0.25,210,22.34,394
0,A2,0,2,400984,U2OScdk1as,NT,0.25,220,23.66,393
0,A2,0,2,400984,U2OScdk1as,NT,0.25,230,24.02,383
0,A2,0,2,400985,U2OScdk1as,NT,0.25,0,3.1,258
0,A2,0,2,400985,U2OScdk1as,NT,0.25,10,3.07,261
0,A2,0,2,400985,U2OScdk1as,NT,0.25,20,1.96,255
0,A2,0,2,400985,U2OScdk1as,NT,0.25,30,2.33,258
0,A2,0,2,400985,U2OScdk1as,NT,0.25,40,3.89,257
0,A2,0,2,400985,U2OScdk1as,NT,0.25,50,6.95,259
0,A2,0,2,400985,U2OScdk1as,NT,0.25,60,10.73,261
0,A2,0,2,400985,U2OScdk1as,NT,0.25,70,12.83,265
0,A2,0,2,400985,U2OScdk1as,NT,0.25,80,16.48,261
0,A2,0,2,400985,U2OScdk1as,NT,0.25,90,18.36,256
0,A2,0,2,400985,U2OScdk1as,NT,0.25,100,19.14,256
0,A2,0,2,400985,U2OScdk1as,NT,0.25,110,20.16,258
0,A2,0,2,400985,U2OScdk1as,NT,0.25,120,20.31,256
0,A2,0,2,400985,U2OScdk1as,NT,0.25,130,20.78,255
0,A2,0,2,400985,U2OScdk1as,NT,0.25,140,20.93,258
0,A2,0,2,400985,U2OScdk1as,NT,0.25,150,20.93,258
0,A2,0,2,400985,U2OScdk1as,NT,0.25,160,23.17,259
0,A2,0,2,400985,U2OScdk1as,NT,0.25,170,26.05,261
0,A2,0,2,400985,U2OScdk1as,NT,0.25,180,25.48,263
0,A2,0,2,400985,U2OScdk1as,NT,0.25,190,27.56,254
0,A2,0,2,400985,U2OScdk1as,NT,0.25,200,27.2,261
0,A2,0,2,400985,U2OScdk1as,NT,0.25,210,27.59,261
0,A2,0,2,400985,U2OScdk1as,NT,0.25,220,28.41,264
0,A2,0,2,400985,U2OScdk1as,NT,0.25,230,29.62,260
0,A2,0,2,400986,U2OScdk1as,NT,0.25,0,3.45,522
0,A2,0,2,400986,U2OScdk1as,NT,0.25,10,3.08,520
0,A2,0,2,400986,U2OScdk1as,NT,0.25,20,3.28,519
0,A2,0,2,400986,U2OScdk1as,NT,0.25,30,3.28,518
0,A2,0,2,400986,U2OScdk1as,NT,0.25,40,3.07,521
0,A2,0,2,400986,U2OScdk1as,NT,0.25,50,5.21,518
0,A2,0,2,400986,U2OScdk1as,NT,0.25,60,11.66,523
0,A2,0,2,400986,U2OScdk1as,NT,0.25,70,13.82,521
0,A2,0,2,400986,U2OScdk1as,NT,0.25,80,16.73,508
0,A2,0,2,400986,U2OScdk1as,NT,0.25,90,18.24,510
0,A2,0,2,400986,U2OScdk1as,NT,0.25,100,19.69,513
0,A2,0,2,400986,U2OScdk1as,NT,0.25,110,19.96,511
0,A2,0,2,400986,U2OScdk1as,NT,0.25,120,21.53,511
0,A2,0,2,400986,U2OScdk1as,NT,0.25,130,22.57,514
0,A2,0,2,400986,U2OScdk1as,NT,0.25,140,21.81,509
0,A2,0,2,400986,U2OScdk1as,NT,0.25,150,23.48,511
0,A2,0,2,400986,U2OScdk1as,NT,0.25,160,23.44,512
0,A2,0,2,400986,U2OScdk1as,NT,0.25,170,22.24,508
0,A2,0,2,400986,U2OScdk1as,NT,0.25,180,24.56,509
0,A2,0,2,400986,U2OScdk1as,NT,0.25,190,25.1,510
0,A2,0,2,400986,U2OScdk1as,NT,0.25,200,24.17,509
0,A2,0,2,400986,U2OScdk1as,NT,0.25,210,26.92,509
0,A2,0,2,400986,U2OScdk1as,NT,0.25,220,27.68,513
0,A2,0,2,400986,U2OScdk1as,NT,0.25,230,28.54,508
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,0,12.64,182
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,10,8.6,186
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,20,22.46,187
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,30,49.73,183
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,40,58.47,183
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,50,68.65,185
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,60,67.96,181
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,70,69.68,188
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,80,70.59,187
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,90,70.88,182
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,100,70.16,191
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,110,75.82,182
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,120,73.02,189
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,130,71.96,189
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,140,73.94,188
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,150,72.13,183
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,160,71.12,187
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,170,74.05,185
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,180,74.05,185
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,190,73.77,183
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,200,70.88,182
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,210,70.65,184
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,220,72.04,186
0,G0,6,0,400981,U2OScdk1as,siB55all,0.0,230,68.28,186
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,0,12.5,168
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,10,12.21,172
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,20,26.47,170
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,30,58.48,171
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,40,65.09,169
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,50,69.94,173
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,60,67.98,178
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,70,70.83,168
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,80,71.86,167
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,90,70.76,171
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,100,72.83,173
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,110,73.49,166
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,120,73.41,173
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,130,74.12,170
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,140,69.28,166
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,150,73.94,165
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,160,70.0,170
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,170,70.35,172
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,180,72.19,169
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,190,71.1,173
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,200,69.59,171
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,210,71.6,169
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,220,69.59,171
0,G0,6,0,400982,U2OScdk1as,siB55all,0.0,230,75.15,169
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,0,14.06,128
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,10,12.75,149
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,20,17.57,148
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,30,38.26,149
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,40,53.47,144
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,50,53.1,145
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,60,59.86,147
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,70,61.22,147
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,80,65.31,147
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,90,64.63,147
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,100,66.9,145
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,110,67.59,145
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,120,68.46,149
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,130,65.99,147
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,140,68.97,145
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,150,69.18,146
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,160,66.22,148
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,170,67.59,145
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,180,67.59,145
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,190,65.77,149
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,200,67.79,149
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,210,69.66,145
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,220,68.71,147
0,G0,6,0,400983,U2OScdk1as,siB55all,0.0,230,65.75,146
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,0,1.73,347
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,10,1.45,344
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,20,1.74,345
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,30,1.45,345
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,40,1.15,347
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,50,4.87,349
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,60,7.49,347
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,70,10.2,353
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,80,11.97,351
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,90,11.75,349
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,100,13.29,346
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,110,15.36,345
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,120,15.76,349
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,130,16.81,351
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,140,17.14,350
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,150,18.16,347
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,160,19.26,353
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,170,22.57,350
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,180,23.92,347
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,190,27.17,346
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,200,25.14,346
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,210,27.01,348
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,220,29.06,351
0,E2,4,2,400978,U2OScdk1as,siB55gamma,0.25,230,30.03,353
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,0,3.83,287
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,10,4.42,294
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,20,2.42,289
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,30,2.09,287
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,40,2.83,283
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,50,4.9,286
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,60,6.92,289
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,70,9.41,287
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,80,10.21,284
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,90,11.72,290
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,100,12.5,288
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,110,12.76,290
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,120,14.39,285
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,130,15.41,292
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,140,15.86,290
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,150,14.93,288
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,160,18.64,295
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,170,18.98,295
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,180,21.43,294
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,190,25.43,291
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,200,23.02,291
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,210,24.58,297
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,220,27.85,298
0,E2,4,2,400979,U2OScdk1as,siB55gamma,0.25,230,30.79,302
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,0,1.26,317
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,10,1.27,316
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,20,1.26,317
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,30,1.57,319
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,40,1.23,324
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,50,1.55,323
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,60,3.05,328
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,70,4.01,324
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,80,5.59,322
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,90,7.17,321
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,100,7.81,320
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,110,7.98,326
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,120,8.39,322
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,130,9.51,326
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,140,11.96,326
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,150,10.62,320
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,160,11.76,323
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,170,12.0,325
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,180,14.81,324
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,190,15.79,323
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,200,16.62,325
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,210,17.9,324
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,220,21.15,331
0,E2,4,2,400980,U2OScdk1as,siB55gamma,0.25,230,19.82,328
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,0,3.57,308
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,10,2.64,303
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,20,2.64,303
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,30,2.33,301
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,40,4.98,301
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,50,9.21,304
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,60,16.12,304
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,70,20.2,302
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,80,20.07,299
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,90,21.81,298
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,100,23.49,298
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,110,23.65,296
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,120,24.16,298
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,130,23.39,295
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,140,24.41,299
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,150,23.67,300
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,160,25.41,303
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,170,24.18,306
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,180,25.0,308
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,190,25.57,309
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,200,26.69,311
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,210,28.98,314
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,220,28.48,316
0,F2,5,2,400975,U2OScdk1as,siB55delta,0.25,230,29.84,315
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,0,3.77,239
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,10,3.36,238
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,20,2.13,235
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,30,2.09,239
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,40,3.72,242
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,50,7.41,243
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,60,11.57,242
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,70,12.4,242
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,80,13.87,238
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,90,14.94,241
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,100,16.81,238
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,110,16.67,240
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,120,18.75,240
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,130,16.46,237
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,140,18.14,237
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,150,17.95,234
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,160,17.67,232
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,170,18.53,232
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,180,19.15,235
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,190,18.61,231
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,200,19.15,235
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,210,20.35,226
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,220,21.59,227
0,F2,5,2,400976,U2OScdk1as,siB55delta,0.25,230,22.84,232
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,0,2.02,346
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,10,1.42,353
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,20,1.42,353
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,30,1.99,352
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,40,3.74,348
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,50,5.48,347
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,60,6.88,349
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,70,8.93,347
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,80,11.17,349
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,90,13.24,340
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,100,13.54,347
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,110,13.33,345
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,120,13.58,346
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,130,13.54,347
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,140,13.87,346
